date,month,year,timeofday,country,state,type,duration
24057,1,2014,night,us,wa,light,120
24057,1,2014,night,ca,on,unknown,7
24057,1,2014,night,us,nj,unknown,30
24057,1,2014,night,us,fl,light,1800
24057,1,2014,afternoon,ca,bc,circle,600
24057,1,2014,afternoon,us,mn,fireball,10
24057,1,2014,afternoon,us,co,oval,120
24057,1,2014,afternoon,us,mn,triangle,10
24057,1,2014,afternoon,us,az,cigar,240
24057,1,2014,night,us,ca,fireball,300
24057,1,2014,night,us,fl,light,300
24057,1,2014,night,us,fl,unknown,180
24057,1,2014,night,us,co,sphere,1800
24057,1,2014,night,us,md,circle,300
24057,1,2014,night,us,ky,circle,120
24057,1,2014,night,us,ca,formation,10
24057,1,2014,night,us,ny,light,60
24057,1,2014,night,us,fl,fireball,600
6100,11,1964,night,us,va,disk,60
6830,11,1966,night,us,fl,chevron,15
7195,11,1967,night,us,il,disk,60
8656,11,1971,afternoon,us,ca,circle,300
10483,11,1976,afternoon,us,nc,disk,5400
15596,11,1990,night,us,de,light,30
15961,11,1991,night,us,fl,unknown,120
17057,11,1994,afternoon,us,al,disk,300
17422,11,1995,night,us,ms,unknown,3600
17422,11,1995,night,us,nv,unknown,2700
17422,11,1995,night,us,ut,triangle,600
17788,11,1996,night,us,id,triangle,300
18153,11,1997,night,us,ny,cigar,600
18153,11,1997,afternoon,us,co,light,600
18153,11,1997,afternoon,us,wa,light,8
18518,11,1998,night,us,or,disk,600
18518,11,1998,night,us,wy,triangle,180
18518,11,1998,afternoon,us,or,fireball,600
18518,11,1998,night,us,wa,flash,1
18518,11,1998,night,us,pa,triangle,15
18518,11,1998,night,us,ne,fireball,3
18518,11,1998,night,us,co,triangle,5
18518,11,1998,night,us,ok,other,300
18518,11,1998,night,us,ky,circle,180
18883,11,1999,afternoon,ca,on,circle,900
18883,11,1999,night,us,co,rectangle,120
18883,11,1999,night,us,mi,other,10
18883,11,1999,night,us,tn,triangle,60
18883,11,1999,night,us,ms,sphere,10
19249,11,2000,night,us,ky,formation,120
19249,11,2000,morning,us,az,light,240
19249,11,2000,morning,us,tn,triangle,30
19249,11,2000,afternoon,us,fl,circle,5
19249,11,2000,afternoon,us,ca,changing,1800
19249,11,2000,afternoon,gb,,triangle,600
19249,11,2000,night,us,ny,changing,15
19249,11,2000,night,us,nj,fireball,3
19249,11,2000,night,us,ca,fireball,3600
19249,11,2000,night,us,fl,other,60
19249,11,2000,night,us,va,light,480
19614,11,2001,night,us,ne,light,300
19614,11,2001,morning,au,,disk,23
19614,11,2001,afternoon,us,ca,disk,30
19614,11,2001,night,us,az,changing,120
19614,11,2001,night,gb,,unknown,2
19979,11,2002,afternoon,us,ar,light,2
19979,11,2002,night,au,,light,15
19979,11,2002,night,us,mi,disk,120
19979,11,2002,night,gb,,circle,900
20344,11,2003,night,us,oh,unknown,259200
20344,11,2003,night,us,ca,oval,10
20344,11,2003,morning,us,mi,oval,120
20344,11,2003,morning,us,tx,triangle,60
20344,11,2003,afternoon,us,ca,other,120
20344,11,2003,afternoon,us,ar,other,7200
20344,11,2003,night,us,nc,light,60
20344,11,2003,night,us,mi,flash,60
20344,11,2003,night,us,me,disk,3600
20344,11,2003,night,us,co,sphere,10800
20344,11,2003,night,us,tn,other,20
20344,11,2003,night,us,fl,cone,3600
20344,11,2003,night,ca,bc,light,8
20710,11,2004,night,us,tx,cylinder,300
20710,11,2004,night,us,ca,unknown,60
20710,11,2004,morning,us,mo,cigar,60
20710,11,2004,afternoon,us,mn,cylinder,120
20710,11,2004,afternoon,us,oh,circle,20
20710,11,2004,afternoon,us,ny,cigar,120
20710,11,2004,night,us,al,light,30
20710,11,2004,night,us,tn,triangle,30
20710,11,2004,night,us,ca,light,300
21075,11,2005,night,us,wa,other,3
21075,11,2005,night,us,ca,light,900
21075,11,2005,morning,au,,formation,600
21075,11,2005,afternoon,us,ca,oval,600
21075,11,2005,afternoon,us,mi,cylinder,2
21075,11,2005,night,us,ca,circle,240
21075,11,2005,night,us,pa,fireball,2
21075,11,2005,night,us,ca,triangle,2700
21075,11,2005,night,us,va,fireball,2
21075,11,2005,night,gb,,light,300
21440,11,2006,night,us,ca,fireball,60
21440,11,2006,night,us,ca,circle,7200
21440,11,2006,night,us,ca,fireball,3
21805,11,2007,night,us,ga,circle,3600
21805,11,2007,morning,us,ga,circle,3600
21805,11,2007,afternoon,us,az,light,300
21805,11,2007,night,us,ca,circle,300
21805,11,2007,night,us,az,sphere,360
21805,11,2007,night,us,ms,light,1800
21805,11,2007,night,us,sc,light,2820
21805,11,2007,night,us,ca,cone,240
21805,11,2007,night,us,ca,disk,1200
21805,11,2007,night,us,ok,formation,60
21805,11,2007,night,us,hi,circle,120
21805,11,2007,night,us,ca,other,180
21805,11,2007,night,us,ca,sphere,300
21805,11,2007,night,gb,,formation,2
21805,11,2007,night,us,ca,other,10
22171,11,2008,night,us,ca,disk,180
22171,11,2008,morning,us,va,circle,20
22171,11,2008,morning,us,ca,fireball,1200
22171,11,2008,morning,us,ca,oval,10
22171,11,2008,afternoon,us,ma,cigar,2
22171,11,2008,afternoon,us,ca,circle,600
22171,11,2008,night,us,me,circle,4
22171,11,2008,night,us,ms,unknown,120
22171,11,2008,night,us,ca,light,15
22171,11,2008,night,us,ca,sphere,2
22171,11,2008,night,us,ct,fireball,3
22171,11,2008,night,us,va,unknown,3
22171,11,2008,night,us,ma,other,2
22171,11,2008,night,us,mi,cigar,2100
22536,11,2009,night,us,mo,fireball,5
22536,11,2009,night,us,ny,disk,1800
22536,11,2009,night,us,al,light,3600
22536,11,2009,morning,us,ny,light,60
22536,11,2009,morning,us,ga,sphere,120
22536,11,2009,afternoon,us,mo,light,45
22536,11,2009,afternoon,us,ny,light,300
22536,11,2009,night,us,ky,other,1200
22536,11,2009,night,us,mt,unknown,1260
22536,11,2009,night,us,tx,changing,7200
22536,11,2009,night,us,tx,light,600
22901,11,2010,night,us,ny,other,3600
22901,11,2010,night,us,oh,disk,180
22901,11,2010,night,us,oh,disk,180
22901,11,2010,night,us,pa,light,600
22901,11,2010,morning,us,nc,unknown,15
22901,11,2010,morning,us,wa,triangle,10
22901,11,2010,afternoon,us,mn,sphere,600
22901,11,2010,afternoon,us,ga,cigar,30
22901,11,2010,afternoon,us,az,other,15
22901,11,2010,afternoon,us,me,triangle,300
22901,11,2010,afternoon,us,me,triangle,300
22901,11,2010,afternoon,us,me,triangle,300
22901,11,2010,afternoon,us,ca,other,20
22901,11,2010,night,gb,,unknown,300
22901,11,2010,night,us,ny,circle,5
22901,11,2010,night,us,sc,other,30
23266,11,2011,night,us,il,light,1200
23266,11,2011,night,us,pa,light,8
23266,11,2011,morning,us,az,rectangle,600
23266,11,2011,afternoon,us,oh,sphere,45
23266,11,2011,afternoon,us,va,sphere,5
23266,11,2011,afternoon,us,ne,cylinder,600
23266,11,2011,afternoon,us,ca,light,60
23266,11,2011,afternoon,us,fl,circle,300
23266,11,2011,night,us,ma,sphere,180
23266,11,2011,night,us,ny,circle,180
23266,11,2011,night,us,fl,sphere,300
23266,11,2011,night,us,nh,sphere,300
23266,11,2011,night,us,ca,changing,30
23266,11,2011,night,us,ma,light,3
23266,11,2011,night,us,pa,fireball,120
23266,11,2011,night,us,oh,teardrop,2
23266,11,2011,night,gb,,light,20
23266,11,2011,night,us,ga,sphere,180
23632,11,2012,night,us,ks,circle,10
23632,11,2012,night,us,mo,triangle,480
23632,11,2012,morning,us,ca,circle,2
23632,11,2012,afternoon,us,ca,teardrop,45
23632,11,2012,afternoon,us,mo,triangle,2
23632,11,2012,afternoon,us,ma,sphere,120
23632,11,2012,afternoon,us,pa,fireball,600
23632,11,2012,afternoon,us,va,circle,3600
23632,11,2012,afternoon,us,nc,triangle,20
23632,11,2012,afternoon,us,tx,light,60
23632,11,2012,night,us,ms,circle,30
23632,11,2012,night,us,pa,changing,120
23632,11,2012,night,us,ca,unknown,60
23632,11,2012,night,us,co,triangle,15
23632,11,2012,night,us,mn,diamond,60
23632,11,2012,night,ca,ab,fireball,1
23632,11,2012,night,us,mo,light,1800
23632,11,2012,night,ca,bc,cross,20
23632,11,2012,night,us,ny,sphere,600
23632,11,2012,night,us,oh,fireball,600
23632,11,2012,night,us,or,cylinder,300
23997,11,2013,night,us,tn,circle,120
23997,11,2013,night,us,oh,unknown,420
23997,11,2013,night,us,or,teardrop,30
23997,11,2013,night,us,co,cylinder,240
23997,11,2013,afternoon,us,co,triangle,180
23997,11,2013,night,us,wi,light,900
23997,11,2013,night,us,az,circle,120
23997,11,2013,night,us,pa,formation,1800
23997,11,2013,night,us,va,sphere,1200
23997,11,2013,night,us,wa,oval,1800
23997,11,2013,night,us,id,light,30
23997,11,2013,night,us,mn,circle,20
23997,11,2013,night,us,nc,circle,600
23997,11,2013,night,us,nm,diamond,1800
23997,11,2013,night,us,nm,other,1800
23997,11,2013,night,us,nm,unknown,420
23997,11,2013,night,us,wi,triangle,180
23997,11,2013,night,au,,sphere,1209600
23997,11,2013,night,us,wi,unknown,20
23997,11,2013,night,us,de,light,20
2083,11,1953,night,us,il,other,120
7927,11,1969,night,us,ca,light,7
9753,11,1974,night,us,la,disk,25
10118,11,1975,night,us,va,circle,300
10118,11,1975,night,us,va,circle,600
13771,11,1985,night,us,ca,formation,120
16328,11,1992,night,us,wa,triangle,7200
17423,11,1995,night,us,al,unknown,2
17423,11,1995,night,us,or,unknown,720
17789,11,1996,night,us,ca,triangle,360
17789,11,1996,night,us,fl,triangle,300
17789,11,1996,night,us,pa,light,240
18154,11,1997,night,us,or,light,1200
18154,11,1997,night,us,nj,light,120
18519,11,1998,night,us,ny,unknown,300
18884,11,1999,night,us,ca,light,10
18884,11,1999,night,us,ky,flash,600
18884,11,1999,night,us,co,formation,10
18884,11,1999,night,us,or,flash,1
18884,11,1999,night,us,ca,light,300
19250,11,2000,night,us,ca,egg,600
19250,11,2000,afternoon,us,tx,triangle,120
19250,11,2000,night,us,az,teardrop,900
19250,11,2000,night,us,ca,changing,1200
19250,11,2000,night,us,ga,rectangle,300
19250,11,2000,night,us,fl,oval,300
19250,11,2000,night,us,la,diamond,900
19250,11,2000,night,us,ks,fireball,1200
19615,11,2001,night,us,ca,triangle,5
19615,11,2001,afternoon,us,ca,triangle,180
19615,11,2001,night,us,ms,circle,2700
19980,11,2002,night,us,la,circle,10
19980,11,2002,night,us,tx,other,60
19980,11,2002,morning,us,ca,circle,900
19980,11,2002,morning,us,wi,egg,600
19980,11,2002,morning,us,ga,unknown,606
19980,11,2002,afternoon,us,wi,egg,300
19980,11,2002,afternoon,us,oh,other,60
19980,11,2002,night,us,ca,triangle,300
19980,11,2002,night,us,in,unknown,1200
19980,11,2002,night,us,tx,light,3
20345,11,2003,night,us,ut,diamond,900
20345,11,2003,night,us,il,triangle,120
20345,11,2003,morning,us,mo,cigar,45
20345,11,2003,afternoon,us,ny,fireball,60
20345,11,2003,afternoon,us,ca,formation,60
20345,11,2003,afternoon,us,me,light,1200
20345,11,2003,afternoon,us,me,light,1200
20345,11,2003,night,us,mi,triangle,600
20345,11,2003,night,us,ky,light,180
20345,11,2003,night,us,ga,changing,1200
20711,11,2004,night,us,ny,other,10
20711,11,2004,night,au,,oval,10
20711,11,2004,night,us,ca,light,120
20711,11,2004,night,us,ca,sphere,600
20711,11,2004,night,us,pa,light,360
20711,11,2004,morning,us,ma,sphere,10
20711,11,2004,afternoon,us,oh,light,10
20711,11,2004,night,us,pa,light,300
20711,11,2004,night,us,ca,triangle,120
20711,11,2004,night,us,il,light,600
20711,11,2004,night,us,oh,light,120
20711,11,2004,night,us,ma,light,1
20711,11,2004,night,us,pa,chevron,15
21076,11,2005,night,us,ca,other,180
21076,11,2005,afternoon,us,mi,circle,60
21076,11,2005,night,us,oh,fireball,120
21076,11,2005,night,us,nj,unknown,10
21441,11,2006,morning,us,nd,teardrop,1680
21441,11,2006,afternoon,us,co,other,7
21441,11,2006,afternoon,us,nc,circle,300
21441,11,2006,afternoon,us,co,other,120
21441,11,2006,afternoon,us,az,unknown,20
21441,11,2006,night,us,ca,triangle,5
21441,11,2006,night,us,ga,rectangle,120
21806,11,2007,night,us,ga,diamond,30
21806,11,2007,night,us,or,oval,15
21806,11,2007,night,us,ga,disk,1800
21806,11,2007,morning,us,ca,unknown,60
21806,11,2007,afternoon,us,ca,other,30
21806,11,2007,afternoon,us,ca,triangle,900
21806,11,2007,night,us,ca,triangle,600
21806,11,2007,night,us,wa,other,3
21806,11,2007,night,us,ok,disk,40
21806,11,2007,night,us,wa,fireball,2
21806,11,2007,night,us,tx,unknown,600
21806,11,2007,night,us,ca,formation,900
21806,11,2007,night,us,ms,triangle,300
21806,11,2007,night,us,az,light,300
21806,11,2007,night,us,tx,light,600
21806,11,2007,night,us,ca,unknown,10
21806,11,2007,night,us,ne,changing,120
22172,11,2008,night,us,mo,other,25
22172,11,2008,afternoon,us,or,fireball,40
22172,11,2008,afternoon,us,tx,unknown,600
22172,11,2008,afternoon,us,or,diamond,60
22172,11,2008,afternoon,us,il,fireball,300
22172,11,2008,night,us,or,triangle,20
22172,11,2008,night,us,tx,disk,10
22172,11,2008,night,us,ca,cross,60
22172,11,2008,night,us,wa,oval,5
22172,11,2008,night,us,co,fireball,5
22537,11,2009,night,us,tx,circle,180
22537,11,2009,night,us,ca,unknown,4
22537,11,2009,night,us,ks,light,300
22537,11,2009,morning,us,fl,unknown,600
22537,11,2009,afternoon,us,ny,light,120
22537,11,2009,afternoon,us,fl,unknown,300
22537,11,2009,night,us,oh,fireball,600
22537,11,2009,night,us,ky,fireball,120
22537,11,2009,night,us,ga,triangle,120
22537,11,2009,night,us,fl,light,15
22537,11,2009,night,us,ca,light,90
22537,11,2009,night,us,vt,circle,60
22537,11,2009,night,us,fl,light,60
22537,11,2009,night,us,oh,light,60
22537,11,2009,night,ca,bc,fireball,15
22537,11,2009,night,ca,bc,fireball,15
22902,11,2010,morning,us,ca,changing,180
22902,11,2010,morning,us,il,unknown,60
22902,11,2010,morning,us,ca,fireball,60
22902,11,2010,afternoon,us,pa,sphere,5
22902,11,2010,afternoon,us,in,unknown,25
22902,11,2010,afternoon,us,wv,light,7
22902,11,2010,night,gb,,light,60
22902,11,2010,night,us,sc,circle,120
22902,11,2010,night,us,ca,fireball,5
22902,11,2010,night,us,hi,formation,360
23267,11,2011,morning,us,ny,cross,120
23267,11,2011,afternoon,us,ny,sphere,45
23267,11,2011,afternoon,us,oh,fireball,180
23267,11,2011,night,gb,,sphere,159
23267,11,2011,night,us,oh,light,10
23267,11,2011,night,us,ny,other,300
23267,11,2011,night,us,sc,fireball,300
23267,11,2011,night,us,mo,circle,4800
23267,11,2011,night,us,tx,disk,30
23267,11,2011,night,ca,bc,light,5
23267,11,2011,night,us,wa,sphere,1200
23633,11,2012,night,us,in,triangle,2700
23633,11,2012,night,us,ca,sphere,4
23633,11,2012,night,us,ca,circle,18
23633,11,2012,night,us,al,egg,180
23633,11,2012,morning,us,ky,sphere,70
23633,11,2012,morning,us,fl,circle,5
23633,11,2012,morning,us,tx,cigar,300
23633,11,2012,afternoon,us,nh,formation,300
23633,11,2012,afternoon,us,ny,light,120
23633,11,2012,afternoon,us,va,oval,1200
23633,11,2012,afternoon,us,fl,fireball,600
23633,11,2012,afternoon,us,co,unknown,7200
23633,11,2012,afternoon,us,il,unknown,180
23633,11,2012,afternoon,us,mt,fireball,300
23633,11,2012,afternoon,us,ca,oval,240
23633,11,2012,afternoon,us,mo,sphere,300
23633,11,2012,afternoon,us,ct,sphere,600
23633,11,2012,night,us,ca,circle,2
23633,11,2012,night,us,nh,rectangle,15
23633,11,2012,night,us,ma,fireball,5
23633,11,2012,night,us,tx,fireball,30
23633,11,2012,night,us,oh,formation,120
23633,11,2012,night,us,mn,light,120
23633,11,2012,night,us,ct,triangle,20
23633,11,2012,night,us,tn,triangle,300
23633,11,2012,night,us,ga,triangle,120
23633,11,2012,night,us,al,circle,120
23998,11,2013,night,us,wa,triangle,120
23998,11,2013,night,us,nj,light,5
23998,11,2013,morning,us,ca,disk,900
23998,11,2013,morning,us,id,light,300
23998,11,2013,afternoon,us,oh,cigar,7200
23998,11,2013,afternoon,us,wi,cigar,120
23998,11,2013,afternoon,us,ca,light,900
23998,11,2013,afternoon,us,az,disk,300
23998,11,2013,afternoon,us,vt,oval,2400
23998,11,2013,afternoon,us,me,flash,14400
23998,11,2013,afternoon,us,fl,flash,5
23998,11,2013,afternoon,ca,on,light,2940
23998,11,2013,afternoon,us,ma,triangle,1800
23998,11,2013,afternoon,us,wi,fireball,30
23998,11,2013,night,us,ut,rectangle,300
23998,11,2013,night,us,ny,fireball,600
23998,11,2013,night,us,wi,triangle,10
23998,11,2013,night,us,fl,fireball,3600
23998,11,2013,night,us,la,formation,3
23998,11,2013,night,us,mo,triangle,3
23998,11,2013,night,us,ut,light,30
23998,11,2013,night,us,nj,triangle,3
23998,11,2013,night,us,ca,circle,600
23998,11,2013,night,us,wi,fireball,10
23998,11,2013,night,us,wi,fireball,60
23998,11,2013,night,us,ca,other,300
23998,11,2013,night,us,wa,circle,9000
2449,11,1954,night,us,tx,disk,300
6832,11,1966,night,us,tx,oval,300
11580,11,1979,night,us,ca,rectangle,1800
13041,11,1983,afternoon,ca,on,disk,600
13407,11,1984,night,us,tx,fireball,2
14868,11,1988,night,us,tx,changing,1800
15233,11,1989,night,us,ok,sphere,2700
15233,11,1989,night,us,ok,triangle,180
15598,11,1990,night,us,nh,other,600
17059,11,1994,night,us,ca,other,420
17424,11,1995,afternoon,us,ca,unknown,1800
17424,11,1995,afternoon,us,ga,unknown,120
17790,11,1996,afternoon,us,mt,sphere,3
17790,11,1996,afternoon,us,or,unknown,180
17790,11,1996,night,us,fl,fireball,5
18155,11,1997,afternoon,us,wa,other,1200
18155,11,1997,afternoon,us,or,formation,18000
18155,11,1997,afternoon,us,mi,triangle,1800
18155,11,1997,afternoon,us,tx,formation,2700
18155,11,1997,night,us,wa,triangle,90
18155,11,1997,night,us,ca,disk,900
18155,11,1997,night,us,wa,formation,300
18155,11,1997,night,us,wa,rectangle,900
18155,11,1997,night,us,in,fireball,20
18155,11,1997,night,us,wa,formation,60
18155,11,1997,night,us,wa,formation,20
18155,11,1997,night,us,wa,formation,45
18155,11,1997,night,us,wa,formation,8
18155,11,1997,night,us,wa,formation,90
18155,11,1997,night,us,wa,formation,90
18155,11,1997,night,us,wa,formation,180
18155,11,1997,night,us,wa,other,120
18155,11,1997,night,us,wa,formation,120
18155,11,1997,night,us,wa,formation,10
18155,11,1997,night,us,wa,fireball,120
18155,11,1997,night,us,wa,formation,30
18155,11,1997,night,us,wa,formation,30
18155,11,1997,night,us,wa,sphere,180
18155,11,1997,night,ca,bc,delta,60
18155,11,1997,night,us,wa,formation,120
18155,11,1997,night,us,or,formation,10
18155,11,1997,night,us,wa,formation,90
18155,11,1997,night,us,wa,formation,120
18155,11,1997,night,us,or,formation,180
18155,11,1997,night,us,wa,formation,120
18155,11,1997,night,us,wa,fireball,30
18155,11,1997,night,us,wa,formation,90
18155,11,1997,night,us,ca,fireball,3
18520,11,1998,afternoon,us,ia,cylinder,300
18520,11,1998,afternoon,us,co,light,840
18520,11,1998,night,us,az,flash,2
18520,11,1998,night,us,wa,disk,5
18520,11,1998,night,us,id,fireball,30
18520,11,1998,night,us,mi,fireball,30
18885,11,1999,night,us,wa,other,25
18885,11,1999,night,ca,on,triangle,120
18885,11,1999,night,us,nc,other,14400
18885,11,1999,night,us,tn,light,2040
18885,11,1999,night,us,tx,triangle,5
18885,11,1999,night,us,fl,oval,1800
18885,11,1999,afternoon,us,ca,unknown,2400
18885,11,1999,afternoon,us,tx,unknown,300
18885,11,1999,night,us,wi,circle,300
18885,11,1999,night,us,il,unknown,60
18885,11,1999,night,us,fl,oval,1500
19251,11,2000,afternoon,us,ms,unknown,180
19251,11,2000,night,us,wa,unknown,900
19251,11,2000,night,us,fl,fireball,5
19251,11,2000,night,us,wa,chevron,420
19251,11,2000,night,us,ky,fireball,180
19251,11,2000,night,us,ca,light,600
19251,11,2000,night,us,tx,unknown,180
19616,11,2001,night,us,tn,triangle,120
19616,11,2001,afternoon,us,ca,circle,10
19616,11,2001,afternoon,us,ca,sphere,45
19616,11,2001,night,gb,,triangle,8
19616,11,2001,night,us,ma,triangle,300
19616,11,2001,night,us,ky,triangle,600
19616,11,2001,night,us,mn,chevron,300
19981,11,2002,night,us,ga,sphere,60
19981,11,2002,morning,us,ca,egg,600
19981,11,2002,afternoon,us,la,unknown,900
19981,11,2002,afternoon,us,ca,oval,20
